word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
résoudre,1.14318,-0.253229,1.337466,-0.088834,0.128557,-0.071428,-2.102061,0.435143,1.837769,0.511386,0.880038,0.037529,0.70215,-1.006613,-0.02588,1.042397,0.408544
arithmétique,1.577515,-0.540898,1.287324,0.371393,0.123756,0.03907,-0.704375,0.832281,2.034069,-0.640575,0.430543,0.279758,1.85096,-1.068219,1.34732,0.229005,0.203672
conjecture,0.769152,0.359979,1.835127,0.015965,0.51262,0.543628,-1.273289,-0.256323,0.836766,-0.300863,0.167309,-0.126226,0.780016,-2.117645,0.967379,2.499576,-0.447781
réseau,0.477716,-2.211289,1.783378,-0.133268,-1.062471,-0.139797,-0.306962,0.772248,0.067316,1.103431,1.136668,-0.601194,-0.197276,-1.119882,-0.461669,-1.199924,-0.093229
opération,0.985772,-0.984703,1.019283,-0.687168,-0.908943,-0.535838,-0.87188,1.163194,2.05164,-0.065046,-0.027417,0.373348,0.592015,-1.486793,-0.25176,-1.145982,0.59722
chiffre,0.116938,-0.317005,-0.013767,0.421408,-0.943502,-0.040914,-1.080234,1.692388,2.666807,0.836268,-1.311628,0.913346,0.593351,-1.318915,0.946341,-1.655712,0.813457
expression,2.013406,-0.236211,0.909267,0.117311,-0.498317,0.362277,-0.361863,0.800382,1.650575,0.091824,0.108961,0.6001,0.617251,-1.312062,0.331059,-0.637843,0.703876
propre,1.530698,-0.43104,1.496189,-0.252149,-0.075862,0.042078,-0.116538,0.980217,1.28171,0.621391,0.091174,-0.05847,-0.063276,-1.360809,-0.71288,-0.49579,-0.234861
principal,0.757794,-1.324792,1.533798,-0.298501,0.066932,-0.150226,1.003761,0.936168,1.775518,0.58311,-0.074476,-0.007058,0.178569,-1.513069,-0.212293,0.332888,0.068278
paramètre,2.029583,-0.580094,1.404663,1.189449,-0.58127,0.196151,-0.757725,0.786129,0.148644,1.162906,-0.42937,1.16351,-0.289667,-1.67951,-1.099318,-0.292025,0.246569
coordonnée,1.929936,0.042858,0.056507,0.513137,-0.033656,0.913742,0.589861,2.201846,0.773848,0.3084,-0.144632,0.266361,-0.20806,-2.087643,-1.431689,-0.93506,0.801145
opérateur,2.604487,-0.13047,0.709089,0.249407,-0.856094,0.940359,-0.522191,1.354268,0.603113,-0.578041,0.769721,0.269645,0.932821,-1.080439,-0.880799,-0.886262,-0.734163
numérique,1.034189,-2.330092,1.750104,0.654646,-0.253326,0.148444,-0.672839,1.469417,1.162036,0.412241,0.636096,0.275586,1.138766,0.038483,-0.073263,-0.598564,0.459737
unité,0.777355,-0.351459,0.054837,0.617435,-0.502932,-0.070342,0.180043,2.176682,1.509292,0.893347,-0.224846,0.163077,-0.140641,-1.86385,-0.012111,-0.953296,0.23336
liste,0.031448,-1.519574,1.175948,0.24166,-1.129588,0.377305,-0.142772,0.589226,1.485497,1.127291,-1.174994,0.137344,0.500637,-1.493025,0.6048,-0.13492,-0.475988
convexe,1.829849,-0.411107,0.740024,-0.462616,0.035933,0.103893,-0.479742,1.707082,-0.793135,0.945032,-0.11961,-0.281843,-0.383184,-2.918978,0.073697,0.982484,-1.306529
rationnel,1.85189,0.173954,0.885115,0.304139,0.020421,-0.761128,-0.632441,0.973484,1.548235,-0.716054,-0.059768,0.296187,0.887377,-1.898064,-0.090242,-0.407863,-0.328818
nœud,-0.295828,-0.269171,1.641698,0.307558,-0.679517,-0.672897,-0.761634,-0.319446,1.171042,0.578823,0.015837,-0.928825,-0.806259,-2.755218,-0.308672,-1.005879,-0.195738
$\mathbb{Q}$,1.321091,1.551003,1.081123,0.435751,-1.762901,0.548102,-0.356748,0.448718,1.086212,-1.152467,-0.160256,1.172205,-0.207586,-1.807115,0.094709,-0.950319,0.345495
topologie,1.619451,-0.426354,2.426062,-0.296511,0.208009,-0.959016,0.289982,2.006322,0.092851,-0.237098,1.325724,-0.236164,-0.475467,-1.480785,0.656944,0.406269,-1.731122
origine,1.050378,-0.28674,1.338657,0.809072,0.497623,0.426972,0.711125,1.014959,1.332304,1.41965,0.328079,-0.551034,-0.081188,-1.193378,0.293882,-0.437862,-0.796591
distribution,2.232745,-1.011707,0.932424,1.016968,-0.594222,1.108256,-0.397372,1.233411,-0.823531,1.685652,-0.488328,1.255377,-0.148982,-0.80282,-0.8275,0.175253,-0.30258
intervalle,1.34091,0.014983,1.814771,0.628826,0.068727,-0.372116,-1.109088,2.01126,-0.295788,0.672234,-0.993774,0.2048,-0.86238,-1.731604,-0.067894,-0.711411,-0.284979
compact,2.089188,0.403401,1.284155,-0.886335,-0.46406,-0.019828,-0.56187,2.534386,-0.986326,0.321166,0.565363,-0.206934,-0.852599,-1.929264,0.774109,0.644817,-1.62927
