word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
inférieur,-0.433802,-0.913053,1.071594,-2.165839,-1.187341,1.305807,-0.082555,-0.684737,0.153831,-1.179487,-0.827512,-0.957604,1.907297,-0.65635
dérivée,-0.231447,-0.431251,1.77581,-2.119283,-0.539331,0.254112,-1.022837,-0.08884,2.323226,0.113808,-1.842788,0.270855,0.645736,-1.106435
transformation,0.965864,-0.78665,1.58445,-1.184159,-1.145983,-0.008295,-1.349508,0.262288,1.830978,0.810332,-0.814984,0.577221,0.110087,-0.152344
anneau,0.137268,-2.219042,1.374612,-0.542004,-0.863114,1.054841,-0.028383,-0.16092,0.810663,0.146385,-0.748473,1.564076,1.592423,-0.25897
facteur,-0.289945,-0.970055,0.585719,-1.201791,-1.240753,0.944013,-0.127522,1.466588,0.283367,-0.024729,-1.013605,-1.138816,1.338119,-0.813727
indice,0.684015,-0.273017,1.089086,-1.111651,-1.412069,1.311914,-0.066831,0.342065,0.100443,-0.556586,-1.478524,-0.512437,0.799883,-0.507119
zéro,0.181848,-1.137965,0.265414,-1.766875,-1.003693,1.024954,-0.38123,-0.202495,0.813572,-0.763943,-0.863829,-0.645388,1.660649,-0.58448
sphère,0.606429,-0.344619,1.997065,-1.473188,-0.681426,1.530695,-0.684502,-0.954578,0.691268,1.268226,0.500628,-0.358464,1.3751,1.397189
strictement,-0.579955,-0.792443,1.248978,-2.394577,-1.149942,0.962012,-0.07675,-0.851747,0.088079,-0.855756,-1.462974,-0.049968,2.219607,-0.645027
puissance,0.10574,-1.350018,0.239024,-1.607796,-0.912305,1.343686,-0.40753,0.683248,1.005945,-0.888823,-1.108033,-0.597565,1.673873,-0.454523
Euler,1.050364,-1.460459,1.104263,-0.996713,-0.771197,-0.048506,-0.099023,-0.103155,2.582156,-0.959223,-0.314398,-0.903405,-0.217244,0.45778
topologique,0.055913,-0.341149,1.925422,-1.698232,-1.552891,0.313605,0.556837,-0.153631,0.81318,1.344087,-0.225523,2.164558,2.015277,-0.157535
déduire,0.665998,-1.396763,0.433773,-2.176505,-1.414657,-0.631297,-0.427606,-0.06187,1.091975,-0.604926,-1.621232,0.030967,0.988301,0.768546
composer,0.478534,-0.895887,0.278031,-1.252655,-1.748769,1.580377,-0.317383,0.342872,0.554192,-0.02662,0.085614,-0.325751,1.23795,-0.303248
deuxième,0.021388,-0.92049,0.272194,-1.296698,-1.797666,0.530696,-0.484308,0.322714,1.070221,-0.022717,0.214741,-1.196206,0.491435,0.060561
