word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
polynôme,-0.652477,1.507181,0.649189,-0.766962,-1.922145,0.448135,-0.539447,1.816543,0.207608,-1.305257,0.349518,0.173986,1.231017,1.737958,-0.124447,1.584604,-0.665098,-1.386197,1.45803,1.330488,-0.592488,-0.32388,-1.238717,0.217447,0.384491
centre,0.403974,-0.715049,1.109608,0.109767,1.276567,0.003965,1.123193,-0.991609,-0.349671,1.314596,0.015678,-0.041563,1.654383,-0.342113,0.895822,0.091906,1.125507,0.144978,-0.306301,0.303398,0.948055,0.105146,-0.557333,-0.269382,0.466964
démonstration,0.593674,-0.59631,0.036229,0.203182,-0.932103,-0.117903,-0.691629,0.070655,-0.754175,0.706284,-0.323659,0.512579,0.16147,-0.054098,-0.762639,-0.130158,1.450454,0.268707,0.531746,0.466647,-0.870229,0.314426,-0.360369,0.567613,0.059903
vectoriel,-0.072716,-0.308924,0.342731,-0.123839,-2.359562,1.608385,-1.658495,0.403813,-0.026601,0.062951,0.577926,0.073053,1.518275,0.736316,-0.179918,0.399209,-0.008666,-0.879955,0.425527,1.446889,-0.162365,-0.571282,-0.39254,0.237818,-0.37329
limite,-0.2331,0.346392,0.823129,-0.463531,0.30167,0.040507,0.616653,-0.171256,-0.122555,0.389229,-0.554659,-1.022703,1.446004,0.723318,-0.275099,0.979241,1.583396,-1.302584,-0.064023,0.557328,-0.016852,0.427452,0.30337,-0.170046,0.183004
représentation,0.520728,0.163899,0.152537,-0.726105,-0.038617,0.261185,0.034859,-0.783067,-0.039003,-0.159615,0.41707,-0.861264,1.175552,-0.005167,-0.753177,-0.127923,0.83313,0.586589,0.972986,1.520511,0.048703,0.036403,0.150078,0.133388,-0.507463
famille,-0.105349,0.387596,0.348923,-0.325292,1.082673,-0.052128,0.916156,-0.22498,-0.67387,-1.573153,0.226562,-1.377731,-0.050837,0.221818,1.17874,-0.809013,0.058956,0.391556,-0.843311,0.944918,-0.055822,0.281384,0.367924,1.0215,-0.273237
arête,1.207282,-0.431563,0.991865,-0.176993,-0.65774,0.398327,0.962815,1.189531,-0.263233,0.646465,-0.852647,-0.343335,0.311785,-0.005259,-0.062649,2.10637,-0.180616,-0.430711,0.506911,0.451326,-0.539247,-0.902153,1.770461,-0.582887,0.491407
distance,0.317714,-0.815154,1.240374,-0.200669,-1.080078,0.065291,-0.085545,0.277835,-0.073301,0.274699,-0.454103,-0.042263,0.487333,0.150574,-0.282436,0.376835,2.161241,-1.049349,0.264088,0.576473,0.755445,1.250916,0.36027,-0.244155,0.147607
surface,1.127994,-0.522315,0.3304,-0.150549,-1.110787,0.393372,0.829331,0.241649,-0.201181,0.319336,-0.134949,0.078918,1.339602,0.709401,0.423468,0.396261,1.875797,-1.473189,-1.079595,0.847991,0.045494,0.677442,1.287462,-1.132629,0.584177
aléatoire,0.213228,-0.315389,0.196282,0.304199,-1.7123,-0.283806,-1.146804,0.421802,0.214691,0.289132,-0.445838,-0.18266,1.04216,1.073112,-0.783158,0.200997,1.364513,-0.910433,0.475352,0.664386,-1.143105,0.267594,0.326075,0.169174,-0.269205
