word,1,2,3,4,5
évaluation,1.953128,0.88836,-1.505941,-1.876508,0.172552
intégration,1.519546,1.316254,-1.083646,-1.471433,-0.002084
combinaison,2.676594,-0.335963,-0.605388,0.282358,0.022553
précision,2.352164,0.3796,-0.922858,0.000943,0.221952
spécial,1.050479,-0.355788,0.039427,-0.84088,-1.528116
isomorphisme,1.110049,-0.718397,-0.865572,0.279446,2.814546
idéal,1.5408,0.379167,-1.316122,0.870319,-0.394547
complémentaire,1.406388,0.504763,-0.714918,-0.853809,-0.053099
riemannien,-0.731936,-0.655565,-1.279096,1.805028,3.814169
Dirichlet,-1.398742,-0.399987,-2.066758,0.869144,3.282681
Gödel,-1.345749,-1.139413,-2.045181,0.998301,2.187077
Neumann,-1.976392,-0.993485,-0.006049,0.461701,0.080933
transformée,0.239337,-0.993351,-2.001857,0.849099,2.61022
régression,1.632537,0.484216,-1.176954,0.297225,1.158661
infinité,1.321913,-0.572671,-1.612885,1.424672,1.397504
Cantor,-1.99819,-1.219596,-0.76137,0.618949,0.494685
modélisation,1.933752,-0.199747,-1.5483,-0.687847,1.296577
tracer,1.547704,0.534905,0.56007,1.025036,0.316681
cône,2.430354,0.073819,0.887519,1.657034,1.107619
cubique,2.237928,-0.234871,0.565588,1.94991,2.206369
simplifier,1.754759,0.460274,-0.869145,0.020468,0.675126
composition,1.121718,0.026197,0.294267,0.274218,-1.160396
triangulaire,2.39175,0.673328,1.109912,1.980525,0.827445
Poincaré,-1.7447,0.726226,-0.739429,0.741193,0.94059
réflexion,1.199773,0.351502,-1.462839,0.36748,-0.601944
huit,1.320828,0.877732,0.872821,-0.182859,-1.596481
stochastique,1.087804,-0.721787,-2.109075,-0.134632,2.496467
coloration,2.549194,-0.586075,-0.485285,1.865243,0.856444
diamètre,3.283409,-0.289737,1.706022,0.848216,0.624245
négation,0.334197,0.029173,-2.261886,0.238329,1.025839
réduction,2.367931,1.186881,-0.876094,-0.983961,0.464227
Markov,-1.895411,-0.323986,-1.274727,-0.405999,1.802299
conique,2.528116,-0.462316,1.229692,2.358537,1.158194
probabiliste,0.29043,0.419397,-1.147736,-0.438946,2.902453
sphérique,2.700114,-0.573036,0.093303,1.695933,1.505715
tangente,0.191115,-0.8124,-0.581344,1.678125,2.587329
dérivable,0.930699,-0.182948,-1.998143,0.158711,4.053118
adjoint,-1.200864,1.076949,-0.268202,-0.846877,-1.6494
bijection,0.633083,-1.03402,-1.382261,-0.135984,2.896311
estimateur,-0.317643,-0.153144,-1.566542,0.416434,3.28301
compter,0.765069,1.557333,1.804848,-0.674864,-0.317349
homogène,2.633086,1.03343,-0.491519,0.800235,0.894202
neuf,1.05262,1.105673,1.01689,0.040071,-1.501629
Laplace,-0.673798,-0.290959,-1.037329,1.329913,1.342245
support,2.833276,-0.582821,0.020828,-0.475722,0.227607
évaluer,2.349737,0.970555,-0.899518,-1.048708,0.187717
Fibonacci,-0.789557,-1.28122,-0.720875,0.484516,2.611458
étoile,1.480155,-0.302405,0.860386,0.142872,-0.725638
récursif,1.173513,-1.059544,-1.677785,0.111165,2.627088
priver,0.493745,1.120074,-0.156089,-0.626458,-1.778064
vingt,1.007383,1.077682,0.571317,-0.158931,-1.726885
trigonométrique,0.675891,-0.198013,-1.328776,0.619398,3.13707
moitié,1.583124,1.719662,0.417411,0.549263,-1.097811
trace,1.673902,0.396323,0.018902,1.268157,-0.851398
faisceau,2.483685,0.082463,-0.10459,0.714633,1.465135
irréductible,1.083761,-0.222727,-1.430203,0.820898,1.746285
intégrale,0.739486,-2.275605,0.645504,0.986346,0.555823
corrélation,2.308584,-0.030619,-1.777537,-0.05749,1.026668
pôle,1.223531,1.484045,0.611628,-0.811323,0.301967
Poisson,1.955828,0.177796,0.55622,1.707529,-0.320287
proportionnel,1.729075,1.416687,-0.585601,-0.958988,1.505808
Lebesgue,-2.254003,-0.370113,-0.257769,1.966421,2.256772
générateur,2.605335,-0.328184,-0.311839,-0.2736,1.287669
flot,1.226612,0.545085,-0.134651,1.09724,0.601552
Lagrange,-0.863914,-0.043318,0.010791,1.148637,0.784682
Viète,-1.686271,0.474889,-0.953085,1.537052,2.220252
centrer,1.264178,0.239899,-0.347452,0.30272,-0.154378
croissance,2.598897,1.265446,-0.534897,-0.738007,0.353306
modulaire,2.357322,-0.73423,-0.368801,-0.061331,1.780065
fractal,0.606179,-1.530113,-0.571311,0.775411,1.90705
grammaire,-0.041404,0.490668,-1.209422,0.490142,1.013245
prédicat,-0.095899,0.573633,-1.835119,1.220112,1.644361
Russell,-1.241978,-1.750415,-0.950847,-0.519147,-2.065494
polaire,1.241822,0.061463,0.289713,0.516249,1.135985
asymptotique,0.415853,0.193154,-1.53741,0.168243,2.891754
diagonale,1.754117,-0.260185,0.771668,1.135986,1.247769
translation,0.004886,-1.442926,0.126911,-0.566498,0.994448
continuité,1.352813,0.905955,-0.758967,0.131477,-0.232203
pavage,1.042325,0.680973,0.438593,2.151794,1.941307
ellipse,0.338338,-0.658034,-0.199508,0.92146,1.001765
restriction,1.734596,1.250187,-1.548808,-1.137236,0.130641
filtre,2.741767,-0.443155,-0.587828,0.474064,1.447223
différentiable,1.201002,-1.046863,-1.946861,1.685895,2.674875
holomorphe,-0.06438,0.198483,-1.873975,-1.627605,4.058294
strict,1.4754,1.39486,-1.859223,-0.176659,-0.030054
