word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
représentation,0.409824,-0.883035,-0.152973,0.094541,0.841694,0.896074,0.160187,-0.190456,-0.516246,-0.799752,1.122258,-0.119585,-0.674163,-0.105253,-0.148635,-0.070618,1.366354,-0.645938,0.932324
famille,-0.576033,-0.151184,-0.695714,0.787294,0.864141,-0.160971,0.554184,0.431237,0.107149,0.768052,1.097247,1.323664,-0.793173,-1.458448,0.031624,-0.595786,-0.090587,-0.678085,-0.82955
arête,-0.14127,0.405436,-0.399633,0.164377,-0.142425,1.63577,0.618682,-0.108805,0.193251,-1.662326,0.931852,-0.742117,1.226859,-0.846919,0.568792,1.889999,-0.726119,0.808717,0.534473
distance,0.050668,0.044575,0.710291,1.513625,-0.604987,0.668127,0.171726,0.928156,-0.654863,-1.165765,-0.481794,-0.82863,0.58365,-0.328267,0.192967,1.018173,0.832177,-1.016279,0.576523
surface,-0.030644,0.527133,-1.11575,1.905274,-0.943796,0.743863,0.214613,0.802357,0.238845,-1.730742,-0.358543,-0.895251,1.043138,-1.340981,-0.284643,0.894768,0.697403,-1.232459,0.712114
aléatoire,0.64998,1.015776,0.119263,1.334172,-0.264054,0.370196,0.038153,-0.203502,-1.098733,-0.878822,-0.403738,-0.616301,0.09454,0.414602,-0.71033,0.580426,1.28971,0.320033,1.534939
naturel,-0.430411,0.090393,-2.234978,0.698117,-0.213772,0.164104,-0.465733,0.976265,-0.895727,-0.779012,0.665153,0.006138,-0.37321,-1.79269,0.176721,0.031572,0.626062,-1.579099,0.846581
normal,0.287386,0.082547,-0.481367,0.623581,-0.809356,0.489723,-0.196496,0.583671,-1.515752,-0.959354,-0.22988,-0.043079,0.157672,-0.416908,-0.485339,-0.48975,0.357717,-0.760472,0.29568
arbre,0.187301,-0.113238,-1.43617,1.260894,0.247715,0.571085,0.169569,-0.09002,-0.034576,-1.291453,0.189549,0.006025,0.157261,-2.082742,0.411652,0.220886,0.665997,-0.245072,0.004838
démontrer,-0.133731,0.442106,-0.097738,1.592568,0.283542,0.278106,-0.303973,0.305911,-1.609111,-0.263857,-0.045757,0.368545,-0.493114,-0.237812,-1.235977,0.199008,0.488098,-0.286609,1.037242
algèbre,0.773571,1.886666,-0.743653,0.587659,-0.905087,1.008802,-0.177454,-1.181333,-1.993352,-1.088168,1.949344,-1.133746,-0.176937,1.086326,-0.425356,0.906593,-0.388159,0.75633,-0.392356
règle,1.00238,0.050781,0.622771,1.01496,-0.165553,-0.084412,-0.134015,-0.408538,-1.416744,-0.755978,1.491787,0.192817,-0.202111,0.342265,-0.798783,-0.471558,1.323908,-0.664414,0.862256
volume,-0.142381,0.070652,-1.204823,-0.156324,0.268853,1.304675,-0.685905,-0.937181,0.473269,-0.703006,-0.705823,0.027411,0.022798,0.550494,-0.533824,-0.845435,0.797053,-2.244406,-0.769366
calculer,0.334608,1.017999,-0.115505,1.632086,-1.138427,0.662294,0.083649,1.001057,-0.671575,-0.90876,-0.110129,0.013433,0.420924,1.022064,-0.973597,1.185959,1.764442,-0.753462,0.828358
constant,0.888507,0.586209,-0.900687,0.829346,-0.935622,1.051822,0.078082,0.422661,-0.782924,-0.121283,0.153551,0.960297,-0.650174,0.240696,-0.43937,0.778741,-0.252717,-1.159325,0.960841
quatre,0.439922,-0.811096,0.893248,0.827189,0.088242,0.458287,0.994881,0.825123,0.170707,-1.049319,0.923656,0.082837,0.524772,-0.690609,0.264644,-0.141084,0.594922,-1.169786,-0.347123
différentiel,1.058828,1.454579,-0.377618,0.930167,-1.281361,0.904883,-0.154988,0.709565,-1.659381,-1.001523,-0.415778,-0.469015,0.607535,0.485562,-1.310654,0.702765,0.15842,-0.09877,1.051277
hypothèse,-0.544784,0.952141,-0.268882,1.391681,0.792985,0.94533,-0.304131,-0.004325,-1.218043,0.169364,0.570095,0.472235,-0.537433,-0.200801,-0.764327,1.027909,0.949128,-0.717831,1.662716
image,0.044595,-0.259834,-0.089121,0.744618,0.588766,1.093981,0.392888,-0.256636,-0.011733,-0.755808,-0.260108,-0.447223,-0.792283,0.219096,0.343567,-0.935856,0.957875,-0.684298,1.348414
